student_id,age,gender,state,city,city_tier,college_tier,branch,degree,cgpa,backlog_history,internship_experience,projects_count,certifications_count,aptitude_score,coding_score,dsa_score,communication_score,attendance_percentage,preferred_role,placement_status,placement_probability,salary_lpa
STU01531,21,Female,Gujarat,Surat,Tier 2,Tier 2,ISE,B.Tech,7.82,0,Yes,1,1,68,83,100,55,89.93,Full Stack Developer,Placed,0.6859,7.48
STU01532,24,Male,Karnataka,Mangaluru,Tier 1,Tier 1,Data Science,B.Tech,9.99,0,No,3,2,88,80,90,92,70.96,Data Scientist,Placed,0.9254,6.44
STU01533,21,Male,Andhra Pradesh,Visakhapatnam,Tier 3,Tier 3,CSE,B.Tech,6.85,0,Yes,1,4,76,55,42,75,78.4,Software Developer,Not Placed,0.5969,0.0
STU01534,24,Male,West Bengal,Kolkata,Tier 2,Tier 2,AI & ML,B.Tech,8.72,0,No,2,2,86,76,69,87,84.5,Machine Learning Engineer,Placed,0.8161,5.09
STU01535,23,Female,Andhra Pradesh,Vijayawada,Tier 1,Tier 3,CSE,B.Tech,7.31,3,Yes,2,3,72,64,61,52,82.01,Software Developer,Placed,0.304,4.08
STU01536,20,Male,Andhra Pradesh,Tirupati,Tier 1,Tier 3,Mechanical,B.E.,9.74,1,No,1,1,100,64,92,75,82.75,Design Engineer,Placed,0.6892,4.78
STU01537,21,Female,Tamil Nadu,Coimbatore,Tier 2,Tier 3,AI & ML,B.E.,6.79,0,No,5,3,53,78,73,57,86.34,Machine Learning Engineer,Placed,0.6133,4.53
STU01538,23,Female,Uttar Pradesh,Lucknow,Tier 2,Tier 2,Mechanical,B.Tech,6.0,0,Yes,1,1,60,50,57,79,75.62,Design Engineer,Not Placed,0.3563,0.0
STU01539,22,Male,Andhra Pradesh,Tirupati,Tier 2,Tier 1,CSE,B.Tech,7.71,0,Yes,0,1,79,93,81,92,89.0,Software Developer,Placed,0.8065,5.04
STU01540,24,Male,Telangana,Hyderabad,Tier 2,Tier 3,CSE,B.Tech,7.8,1,No,3,1,56,85,70,53,82.72,Software Developer,Placed,0.5043,2.96
STU01541,24,Male,West Bengal,Durgapur,Tier 3,Tier 1,ISE,B.Tech,8.23,0,Yes,4,5,58,59,78,69,85.44,Full Stack Developer,Placed,0.8377,5.27
STU01542,22,Male,Uttar Pradesh,Lucknow,Tier 3,Tier 2,CSE,B.E.,7.42,0,Yes,2,2,71,76,78,96,80.03,Software Developer,Not Placed,0.7827,0.0
STU01543,24,Male,Andhra Pradesh,Tirupati,Tier 2,Tier 1,Civil,B.Tech,9.27,0,Yes,3,2,83,68,89,61,90.03,Civil Engineer,Placed,0.8636,4.62
STU01544,22,Female,Telangana,Warangal,Tier 3,Tier 1,ECE,B.Tech,7.0,0,No,2,3,63,76,50,81,76.06,Embedded Engineer,Placed,0.6071,4.34
STU01545,23,Female,Telangana,Karimnagar,Tier 3,Tier 2,Civil,B.E.,8.26,0,Yes,1,0,66,66,65,65,95.98,Civil Engineer,Placed,0.6267,3.99
STU01546,24,Male,Tamil Nadu,Coimbatore,Tier 2,Tier 3,CSE,B.Tech,8.28,2,No,1,1,72,67,48,65,76.7,Software Developer,Not Placed,0.3628,0.0
STU01547,24,Female,Kerala,Thiruvananthapuram,Tier 1,Tier 3,CSE,B.Tech,8.29,0,Yes,1,2,52,77,64,73,74.17,Software Developer,Placed,0.7159,5.21
STU01548,24,Female,Tamil Nadu,Madurai,Tier 2,Tier 2,ECE,B.E.,7.23,0,Yes,2,3,46,65,70,61,77.33,Embedded Engineer,Placed,0.5568,5.42
STU01549,20,Female,Gujarat,Surat,Tier 3,Tier 3,ECE,B.E.,8.21,0,No,2,0,92,79,67,76,72.28,Embedded Engineer,Placed,0.6944,2.53
STU01550,24,Male,Tamil Nadu,Coimbatore,Tier 1,Tier 2,AI & ML,B.Tech,9.32,0,Yes,0,4,89,88,75,61,85.87,Machine Learning Engineer,Placed,0.8796,5.06
STU01551,20,Female,Andhra Pradesh,Visakhapatnam,Tier 2,Tier 2,CSE,B.Tech,8.08,0,Yes,2,3,62,73,85,88,81.14,Software Developer,Placed,0.8053,4.52
STU01552,21,Female,Kerala,Kozhikode,Tier 2,Tier 2,Data Science,B.Tech,7.7,0,Yes,0,1,78,50,44,70,78.1,Data Scientist,Placed,0.5627,3.49
STU01553,21,Female,Kerala,Kochi,Tier 1,Tier 2,AI & ML,B.E.,8.66,0,Yes,2,3,68,87,85,86,68.27,Machine Learning Engineer,Not Placed,0.8788,0.0
STU01554,20,Male,Maharashtra,Nagpur,Tier 3,Tier 1,AI & ML,B.Tech,7.71,0,No,2,3,54,99,75,70,65.41,Machine Learning Engineer,Placed,0.7468,5.0
STU01555,23,Male,Uttar Pradesh,Lucknow,Tier 1,Tier 2,Mechanical,B.Tech,9.69,0,Yes,3,1,80,100,83,51,76.3,Design Engineer,Placed,0.9029,5.93
STU01556,20,Male,West Bengal,Durgapur,Tier 2,Tier 2,AI & ML,B.E.,7.63,0,Yes,2,4,65,68,70,45,65.32,Machine Learning Engineer,Not Placed,0.6784,0.0
STU01557,21,Male,Tamil Nadu,Coimbatore,Tier 2,Tier 1,ISE,B.Tech,7.25,1,No,4,1,56,84,57,47,75.18,Full Stack Developer,Not Placed,0.5149,0.0
STU01558,20,Female,West Bengal,Kolkata,Tier 2,Tier 2,CSE,B.E.,7.78,0,Yes,2,3,68,55,86,64,77.32,Software Developer,Placed,0.6784,5.27
STU01559,21,Female,Maharashtra,Nagpur,Tier 2,Tier 1,ISE,B.Tech,7.33,0,Yes,1,2,76,24,41,66,70.25,Full Stack Developer,Not Placed,0.4858,0.0
STU01560,22,Female,Andhra Pradesh,Visakhapatnam,Tier 2,Tier 3,AI & ML,B.Tech,6.35,0,No,5,1,56,69,83,53,77.2,Machine Learning Engineer,Not Placed,0.4724,0.0
STU01561,24,Male,Delhi,New Delhi,Tier 1,Tier 2,Data Science,B.Tech,8.23,1,Yes,4,0,55,79,70,57,84.43,Data Scientist,Placed,0.6787,5.69
STU01562,20,Female,Kerala,Thiruvananthapuram,Tier 2,Tier 2,CSE,B.Tech,7.64,0,No,1,0,85,100,43,57,94.13,Software Developer,Placed,0.6639,4.1
STU01563,20,Female,Delhi,New Delhi,Tier 1,Tier 1,AI & ML,B.Tech,8.96,0,Yes,1,1,49,81,69,67,92.27,Machine Learning Engineer,Placed,0.7844,6.42
STU01564,22,Female,West Bengal,Kolkata,Tier 2,Tier 1,CSE,B.E.,8.08,0,Yes,2,3,65,84,74,56,66.64,Software Developer,Placed,0.8007,4.59
STU01565,22,Male,Tamil Nadu,Coimbatore,Tier 2,Tier 1,Civil,B.Tech,6.93,1,No,1,0,71,44,35,60,86.68,Civil Engineer,Not Placed,0.2216,0.0
STU01566,22,Male,Karnataka,Bengaluru,Tier 1,Tier 1,ECE,B.Tech,7.52,1,Yes,1,2,79,77,69,62,70.1,Embedded Engineer,Placed,0.5923,4.07
STU01567,22,Male,Maharashtra,Pune,Tier 2,Tier 2,Civil,B.Tech,7.32,1,Yes,0,4,85,66,88,56,76.99,Civil Engineer,Not Placed,0.4963,0.0
STU01568,24,Female,West Bengal,Kolkata,Tier 1,Tier 3,Mechanical,B.E.,8.54,0,No,1,2,73,57,53,76,73.75,Design Engineer,Placed,0.5904,2.52
STU01569,22,Female,Telangana,Warangal,Tier 2,Tier 3,Mechanical,B.Tech,7.2,2,No,2,2,52,73,44,52,71.34,Design Engineer,Not Placed,0.2299,0.0
STU01570,20,Male,Telangana,Hyderabad,Tier 3,Tier 2,AI & ML,B.E.,7.51,0,Yes,2,1,82,54,56,65,74.99,Machine Learning Engineer,Not Placed,0.642,0.0
STU01571,23,Male,Gujarat,Ahmedabad,Tier 1,Tier 3,CSE,B.Tech,7.0,0,No,4,2,82,72,78,46,77.49,Software Developer,Not Placed,0.594,0.0
STU01572,24,Male,Andhra Pradesh,Tirupati,Tier 2,Tier 2,Data Science,B.Tech,8.11,0,Yes,3,3,64,79,77,65,61.35,Data Scientist,Placed,0.8127,5.68
STU01573,21,Male,Gujarat,Vadodara,Tier 2,Tier 3,ISE,B.E.,6.99,0,Yes,3,4,64,45,68,69,93.67,Full Stack Developer,Placed,0.6042,5.48
STU01574,21,Female,Telangana,Karimnagar,Tier 1,Tier 2,ISE,B.Tech,8.38,1,No,1,3,67,85,75,77,67.28,Full Stack Developer,Placed,0.6501,5.21
STU01575,21,Female,Tamil Nadu,Madurai,Tier 3,Tier 1,CSE,B.Tech,7.8,1,No,1,1,86,86,59,87,79.83,Software Developer,Placed,0.6553,3.69
STU01576,21,Female,Kerala,Kozhikode,Tier 2,Tier 2,ECE,B.Tech,9.37,0,No,2,1,100,64,73,48,70.78,Embedded Engineer,Placed,0.7335,3.27
STU01577,23,Male,Kerala,Kozhikode,Tier 3,Tier 1,Civil,B.Tech,6.73,0,Yes,2,3,80,69,47,58,73.48,Civil Engineer,Not Placed,0.6378,0.0
STU01578,20,Male,Delhi,Delhi,Tier 3,Tier 1,ISE,B.E.,6.17,2,No,1,0,67,73,65,77,78.31,Full Stack Developer,Not Placed,0.2273,0.0
STU01579,22,Female,Telangana,Warangal,Tier 1,Tier 1,ISE,B.Tech,7.25,0,Yes,0,6,77,74,65,94,82.89,Full Stack Developer,Placed,0.7988,3.52
STU01580,23,Male,Delhi,New Delhi,Tier 2,Tier 2,CSE,B.E.,6.91,0,No,3,0,80,52,55,66,85.67,Software Developer,Placed,0.4738,3.66
STU01581,23,Male,Tamil Nadu,Chennai,Tier 2,Tier 1,CSE,B.Tech,8.21,1,No,1,2,83,69,73,61,66.39,Software Developer,Not Placed,0.5685,0.0
STU01582,21,Female,Maharashtra,Pune,Tier 2,Tier 1,Mechanical,B.Tech,7.55,0,Yes,1,2,74,69,81,67,82.18,Design Engineer,Placed,0.6664,3.82
STU01583,20,Female,Telangana,Warangal,Tier 3,Tier 2,CSE,B.Tech,7.74,0,Yes,0,0,68,56,41,68,76.67,Software Developer,Placed,0.5335,4.82
STU01584,24,Male,Kerala,Kochi,Tier 2,Tier 1,Data Science,B.Tech,7.45,2,No,1,1,70,84,68,48,69.3,Data Scientist,Not Placed,0.3408,0.0
STU01585,24,Other,Kerala,Thiruvananthapuram,Tier 2,Tier 2,CSE,B.E.,8.43,3,Yes,1,2,74,64,50,65,77.38,Software Developer,Placed,0.4141,5.11
STU01586,23,Male,Maharashtra,Nagpur,Tier 1,Tier 1,CSE,B.E.,5.92,1,Yes,3,2,49,39,53,61,90.3,Software Developer,Not Placed,0.2902,0.0
STU01587,24,Male,Karnataka,Bengaluru,Tier 2,Tier 1,EEE,B.Tech,8.57,0,Yes,2,3,84,61,59,49,84.56,Electrical Engineer,Placed,0.7668,7.58
STU01588,24,Male,Tamil Nadu,Madurai,Tier 3,Tier 3,AI & ML,B.Tech,6.7,0,Yes,5,0,44,62,52,64,70.57,Machine Learning Engineer,Placed,0.5641,4.88
STU01589,22,Male,Kerala,Kozhikode,Tier 2,Tier 3,EEE,B.Tech,7.79,0,No,0,4,67,65,67,53,79.11,Electrical Engineer,Placed,0.4615,4.49
STU01590,24,Female,Delhi,New Delhi,Tier 3,Tier 2,ECE,B.Tech,8.37,0,No,3,3,72,97,75,58,73.24,Embedded Engineer,Placed,0.7899,4.24
STU01591,20,Male,Andhra Pradesh,Tirupati,Tier 2,Tier 2,Data Science,B.Tech,8.72,0,No,2,2,57,79,58,47,88.14,Data Scientist,Placed,0.6713,4.32
STU01592,20,Female,Andhra Pradesh,Visakhapatnam,Tier 1,Tier 2,Mechanical,B.Tech,7.81,2,No,1,1,100,72,82,65,70.28,Design Engineer,Placed,0.3971,3.53
STU01593,21,Male,Tamil Nadu,Chennai,Tier 1,Tier 3,EEE,B.Tech,7.76,3,Yes,1,3,63,83,67,70,89.02,Electrical Engineer,Not Placed,0.3754,0.0
STU01594,24,Female,Uttar Pradesh,Kanpur,Tier 3,Tier 1,CSE,B.Tech,8.48,2,Yes,0,6,69,55,80,72,91.33,Software Developer,Placed,0.5813,5.53
STU01595,20,Female,Karnataka,Mysuru,Tier 2,Tier 2,Mechanical,B.E.,8.29,1,Yes,3,5,67,100,61,90,75.09,Design Engineer,Placed,0.8657,6.05
STU01596,24,Female,Uttar Pradesh,Kanpur,Tier 1,Tier 3,Civil,B.Tech,7.21,0,No,5,1,57,62,49,69,73.65,Civil Engineer,Not Placed,0.5509,0.0
STU01597,20,Male,Tamil Nadu,Chennai,Tier 3,Tier 2,CSE,B.E.,8.03,0,No,2,1,68,86,73,84,68.88,Software Developer,Placed,0.732,4.81
STU01598,21,Female,Gujarat,Ahmedabad,Tier 1,Tier 3,CSE,B.E.,7.68,0,Yes,1,1,52,52,52,63,89.48,Software Developer,Not Placed,0.4959,0.0
STU01599,22,Male,Andhra Pradesh,Tirupati,Tier 1,Tier 3,CSE,B.E.,8.0,0,No,3,3,45,83,77,67,90.41,Software Developer,Placed,0.6806,4.67
STU01600,22,Female,Karnataka,Bengaluru,Tier 2,Tier 2,AI & ML,B.Tech,8.08,0,Yes,2,0,57,84,67,60,89.05,Machine Learning Engineer,Placed,0.7152,5.44
STU01601,22,Male,Andhra Pradesh,Vijayawada,Tier 3,Tier 1,CSE,B.Tech,6.56,0,No,2,2,57,71,75,59,76.62,Software Developer,Not Placed,0.4651,0.0
STU01602,20,Male,Kerala,Thiruvananthapuram,Tier 1,Tier 3,CSE,B.Tech,7.2,0,Yes,1,0,46,100,93,75,84.79,Software Developer,Not Placed,0.6465,0.0
STU01603,24,Male,Tamil Nadu,Coimbatore,Tier 2,Tier 2,AI & ML,B.Tech,7.34,0,Yes,2,2,70,100,87,62,84.74,Machine Learning Engineer,Placed,0.7782,4.34
STU01604,20,Male,Maharashtra,Pune,Tier 2,Tier 2,EEE,B.Tech,6.9,1,No,4,2,75,69,47,44,88.37,Electrical Engineer,Placed,0.4143,4.61
STU01605,22,Female,Tamil Nadu,Chennai,Tier 2,Tier 2,Mechanical,B.Tech,8.6,3,Yes,2,5,65,72,51,68,73.08,Design Engineer,Placed,0.5325,4.5
STU01606,23,Male,Karnataka,Mysuru,Tier 1,Tier 1,Data Science,B.E.,8.11,0,No,0,0,73,77,54,53,83.55,Data Scientist,Placed,0.5565,5.15
STU01607,23,Male,Uttar Pradesh,Lucknow,Tier 3,Tier 2,Civil,B.E.,7.4,3,No,2,2,59,53,54,51,72.19,Civil Engineer,Not Placed,0.1446,0.0
STU01608,24,Female,Maharashtra,Pune,Tier 3,Tier 2,Data Science,B.E.,5.64,2,Yes,1,2,71,60,34,67,86.83,Data Scientist,Not Placed,0.2248,0.0
STU01609,20,Female,Gujarat,Vadodara,Tier 2,Tier 1,Civil,B.Tech,7.47,1,Yes,1,3,81,66,75,64,78.14,Civil Engineer,Placed,0.5743,4.96
STU01610,22,Female,Karnataka,Bengaluru,Tier 1,Tier 3,Data Science,B.Tech,7.57,0,Yes,1,1,48,72,60,74,63.75,Data Scientist,Placed,0.5928,4.22
STU01611,22,Male,Karnataka,Mangaluru,Tier 2,Tier 3,CSE,B.E.,8.94,0,No,5,0,85,100,94,63,74.19,Software Developer,Placed,0.8787,5.65
STU01612,20,Male,Uttar Pradesh,Lucknow,Tier 3,Tier 2,AI & ML,B.Tech,6.09,0,Yes,3,4,56,69,73,58,81.86,Machine Learning Engineer,Not Placed,0.5744,0.0
STU01613,24,Male,West Bengal,Kolkata,Tier 2,Tier 2,CSE,B.Tech,8.6,0,No,2,1,72,70,38,34,83.23,Software Developer,Not Placed,0.6036,0.0
STU01614,21,Male,Andhra Pradesh,Visakhapatnam,Tier 1,Tier 2,Data Science,B.Tech,7.6,1,No,2,4,65,88,83,79,76.7,Data Scientist,Placed,0.6466,5.48
STU01615,23,Male,Gujarat,Ahmedabad,Tier 1,Tier 2,CSE,B.Tech,6.74,0,Yes,1,0,43,46,48,73,78.51,Software Developer,Not Placed,0.3644,0.0
STU01616,23,Male,Maharashtra,Pune,Tier 2,Tier 2,ECE,B.Tech,6.58,0,Yes,2,0,62,46,87,77,81.58,Embedded Engineer,Not Placed,0.4198,0.0
STU01617,22,Male,Uttar Pradesh,Lucknow,Tier 2,Tier 1,AI & ML,B.Tech,8.65,0,No,2,4,67,68,54,57,65.39,Machine Learning Engineer,Placed,0.7394,5.93
STU01618,21,Male,Delhi,New Delhi,Tier 2,Tier 2,Mechanical,B.E.,9.01,0,No,2,2,60,69,68,90,81.33,Design Engineer,Not Placed,0.7443,0.0
STU01619,24,Male,Andhra Pradesh,Tirupati,Tier 2,Tier 1,EEE,B.Tech,8.29,0,No,1,2,73,54,57,63,94.99,Electrical Engineer,Placed,0.561,4.51
STU01620,24,Male,Telangana,Warangal,Tier 3,Tier 2,ECE,B.E.,7.97,0,Yes,2,5,66,63,61,70,84.27,Embedded Engineer,Not Placed,0.7447,0.0
STU01621,20,Female,Gujarat,Ahmedabad,Tier 2,Tier 3,ISE,B.E.,7.31,1,Yes,2,1,71,48,47,53,87.26,Full Stack Developer,Not Placed,0.3974,0.0
STU01622,21,Male,Delhi,New Delhi,Tier 3,Tier 2,Civil,B.E.,7.94,0,Yes,1,0,67,48,44,57,76.82,Civil Engineer,Not Placed,0.4911,0.0
STU01623,21,Female,Tamil Nadu,Madurai,Tier 1,Tier 3,AI & ML,B.Tech,8.4,0,Yes,1,2,75,70,91,62,81.18,Machine Learning Engineer,Placed,0.73,4.95
STU01624,22,Male,West Bengal,Kolkata,Tier 3,Tier 3,AI & ML,B.Tech,8.48,1,No,2,5,57,64,37,76,82.3,Machine Learning Engineer,Not Placed,0.6119,0.0
STU01625,24,Male,Andhra Pradesh,Visakhapatnam,Tier 1,Tier 3,CSE,B.E.,8.36,0,No,3,2,60,63,68,62,86.85,Software Developer,Not Placed,0.6407,0.0
STU01626,24,Male,Andhra Pradesh,Visakhapatnam,Tier 1,Tier 3,EEE,B.Tech,6.29,0,Yes,2,4,78,34,53,60,86.95,Electrical Engineer,Not Placed,0.4105,0.0
STU01627,22,Male,Karnataka,Mangaluru,Tier 2,Tier 1,ISE,B.E.,8.83,0,No,1,2,78,85,89,69,88.74,Full Stack Developer,Placed,0.7904,3.94
STU01628,22,Other,Maharashtra,Mumbai,Tier 2,Tier 2,Data Science,B.Tech,8.06,0,No,3,1,74,71,50,66,70.52,Data Scientist,Placed,0.6872,3.51
STU01629,24,Male,Andhra Pradesh,Vijayawada,Tier 2,Tier 3,CSE,B.E.,8.31,0,Yes,1,4,60,94,75,61,70.02,Software Developer,Placed,0.8013,6.84
STU01630,20,Female,Uttar Pradesh,Lucknow,Tier 2,Tier 3,CSE,B.Tech,8.05,0,Yes,2,2,75,93,72,32,70.38,Software Developer,Placed,0.7444,5.08
STU01631,23,Female,West Bengal,Durgapur,Tier 3,Tier 2,CSE,B.E.,8.62,1,No,0,1,90,100,58,57,72.88,Software Developer,Not Placed,0.6573,0.0
STU01632,24,Female,West Bengal,Kolkata,Tier 2,Tier 2,Data Science,B.Tech,7.39,3,Yes,4,2,54,93,73,51,80.51,Data Scientist,Not Placed,0.4598,0.0
STU01633,20,Female,Karnataka,Mangaluru,Tier 1,Tier 1,CSE,B.E.,7.79,0,Yes,1,2,66,78,67,80,88.79,Software Developer,Placed,0.7638,5.89
STU01634,22,Male,Uttar Pradesh,Kanpur,Tier 2,Tier 2,ECE,B.E.,9.06,1,No,1,2,70,87,78,85,78.57,Embedded Engineer,Not Placed,0.6987,0.0
STU01635,24,Male,Delhi,Delhi,Tier 2,Tier 2,AI & ML,B.Tech,7.99,0,Yes,3,0,66,77,68,70,75.36,Machine Learning Engineer,Not Placed,0.7623,0.0
STU01636,21,Male,Tamil Nadu,Madurai,Tier 3,Tier 2,Mechanical,B.Tech,7.81,1,Yes,0,1,66,83,90,45,81.53,Design Engineer,Not Placed,0.4631,0.0
STU01637,22,Female,Kerala,Kochi,Tier 2,Tier 1,AI & ML,B.Tech,7.82,1,Yes,2,4,82,60,45,61,94.42,Machine Learning Engineer,Placed,0.6808,2.59
STU01638,24,Male,Karnataka,Mangaluru,Tier 2,Tier 3,ECE,B.Tech,8.07,0,Yes,1,2,52,77,59,48,78.34,Embedded Engineer,Placed,0.5938,3.11
STU01639,20,Female,West Bengal,Durgapur,Tier 1,Tier 1,Mechanical,B.E.,8.74,1,Yes,1,0,86,83,82,45,97.49,Design Engineer,Placed,0.6699,3.91
STU01640,21,Female,Maharashtra,Mumbai,Tier 1,Tier 2,ISE,B.E.,8.62,1,No,3,2,69,85,76,81,76.16,Full Stack Developer,Placed,0.7421,2.5
STU01641,21,Male,Kerala,Kochi,Tier 2,Tier 2,Civil,B.Tech,9.01,0,Yes,3,2,79,91,100,62,80.99,Civil Engineer,Placed,0.879,5.17
STU01642,23,Male,Karnataka,Mysuru,Tier 1,Tier 2,CSE,B.Tech,9.39,0,No,3,3,73,100,58,62,76.55,Software Developer,Placed,0.8856,7.32
STU01643,24,Female,Andhra Pradesh,Tirupati,Tier 3,Tier 3,ECE,B.Tech,7.14,0,No,4,2,71,65,75,65,72.87,Embedded Engineer,Not Placed,0.5656,0.0
STU01644,24,Female,Andhra Pradesh,Tirupati,Tier 2,Tier 1,CSE,B.Tech,7.48,1,No,4,0,78,92,70,57,83.23,Software Developer,Placed,0.6443,4.45
STU01645,21,Male,Andhra Pradesh,Tirupati,Tier 3,Tier 2,ECE,B.Tech,6.37,0,Yes,1,2,45,51,42,86,84.44,Embedded Engineer,Not Placed,0.4007,0.0
STU01646,23,Male,Maharashtra,Nagpur,Tier 2,Tier 2,CSE,B.Tech,9.33,0,No,3,1,73,93,83,65,94.42,Software Developer,Placed,0.8494,5.87
STU01647,21,Male,Karnataka,Mysuru,Tier 3,Tier 3,Civil,B.Tech,6.51,3,No,2,1,63,52,33,26,67.46,Civil Engineer,Not Placed,0.0675,0.0
STU01648,20,Female,Tamil Nadu,Coimbatore,Tier 3,Tier 2,AI & ML,B.Tech,7.09,1,No,0,3,62,88,26,89,88.57,Machine Learning Engineer,Placed,0.4995,2.5
STU01649,23,Male,Maharashtra,Mumbai,Tier 1,Tier 3,Mechanical,B.Tech,8.26,0,Yes,3,1,69,56,46,69,85.59,Design Engineer,Placed,0.6899,5.23
STU01650,22,Female,Andhra Pradesh,Visakhapatnam,Tier 2,Tier 2,CSE,B.Tech,7.08,0,No,0,0,38,83,50,72,91.16,Software Developer,Not Placed,0.3916,0.0
STU01651,23,Male,Delhi,Delhi,Tier 2,Tier 1,CSE,B.Tech,8.43,1,No,6,2,52,87,53,70,82.19,Software Developer,Not Placed,0.7913,0.0
STU01652,21,Male,Andhra Pradesh,Tirupati,Tier 3,Tier 3,EEE,B.Tech,7.36,1,Yes,3,2,60,53,59,80,80.81,Electrical Engineer,Not Placed,0.5042,0.0
STU01653,20,Male,Telangana,Karimnagar,Tier 3,Tier 1,AI & ML,B.Tech,8.14,1,Yes,0,1,61,53,67,72,86.64,Machine Learning Engineer,Placed,0.4986,4.1
STU01654,23,Female,Gujarat,Ahmedabad,Tier 3,Tier 3,Data Science,B.Tech,9.2,0,Yes,1,2,72,84,85,75,80.36,Data Scientist,Placed,0.8487,6.28
STU01655,24,Male,Delhi,New Delhi,Tier 2,Tier 2,ECE,B.Tech,8.76,0,Yes,1,0,77,86,68,66,98.75,Embedded Engineer,Not Placed,0.7763,0.0
STU01656,23,Male,Maharashtra,Pune,Tier 2,Tier 1,ECE,B.Tech,7.97,0,Yes,2,2,71,66,49,83,84.99,Embedded Engineer,Placed,0.7614,4.17
STU01657,24,Male,Andhra Pradesh,Visakhapatnam,Tier 3,Tier 2,Data Science,B.E.,7.46,0,No,3,1,62,84,63,88,84.09,Data Scientist,Not Placed,0.7044,0.0
STU01658,24,Male,Maharashtra,Nagpur,Tier 2,Tier 2,CSE,B.Tech,8.9,0,Yes,2,1,71,61,60,37,78.61,Software Developer,Placed,0.7043,5.06
STU01659,22,Female,Tamil Nadu,Coimbatore,Tier 2,Tier 1,Data Science,B.Tech,7.71,0,Yes,1,2,82,64,54,60,90.22,Data Scientist,Placed,0.6974,6.26
STU01660,20,Male,Tamil Nadu,Madurai,Tier 2,Tier 2,ISE,B.E.,9.82,0,Yes,5,2,85,94,55,59,75.64,Full Stack Developer,Placed,0.9503,6.93
STU01661,24,Male,Delhi,Delhi,Tier 2,Tier 1,CSE,B.E.,9.95,0,No,3,2,64,72,37,68,79.56,Software Developer,Placed,0.8556,4.8
STU01662,23,Male,Delhi,New Delhi,Tier 2,Tier 3,Data Science,B.Tech,9.13,0,No,0,1,83,98,71,57,89.13,Data Scientist,Placed,0.7565,5.3
STU01663,22,Female,Gujarat,Vadodara,Tier 2,Tier 3,CSE,B.Tech,8.55,0,Yes,1,6,81,81,82,57,90.17,Software Developer,Placed,0.8415,5.25
STU01664,22,Male,Karnataka,Bengaluru,Tier 1,Tier 2,CSE,B.Tech,7.73,3,No,5,2,53,100,94,76,76.35,Software Developer,Not Placed,0.5342,0.0
STU01665,21,Male,Uttar Pradesh,Noida,Tier 3,Tier 2,Mechanical,B.Tech,6.8,1,No,1,2,83,73,82,55,74.97,Design Engineer,Not Placed,0.3473,0.0
STU01666,23,Female,Maharashtra,Mumbai,Tier 3,Tier 2,CSE,B.Tech,8.39,1,No,1,4,67,96,96,75,83.38,Software Developer,Placed,0.71,6.15
STU01667,20,Female,Maharashtra,Mumbai,Tier 2,Tier 1,CSE,B.Tech,8.22,0,Yes,4,3,100,83,78,57,79.85,Software Developer,Placed,0.9026,5.7
STU01668,21,Male,Maharashtra,Mumbai,Tier 1,Tier 2,Data Science,B.Tech,6.55,0,No,2,1,79,73,62,58,80.94,Data Scientist,Placed,0.4818,3.15
STU01669,21,Female,Tamil Nadu,Chennai,Tier 2,Tier 3,Data Science,B.Tech,9.0,2,Yes,0,4,65,73,64,73,93.72,Data Scientist,Placed,0.6102,5.21
STU01670,21,Female,Gujarat,Vadodara,Tier 3,Tier 3,AI & ML,B.E.,8.44,0,Yes,1,2,81,93,69,69,97.68,Machine Learning Engineer,Placed,0.8298,5.73
STU01671,24,Male,Karnataka,Mysuru,Tier 1,Tier 2,Data Science,B.Tech,7.47,0,Yes,1,1,75,65,82,67,77.55,Data Scientist,Placed,0.6289,4.1
STU01672,20,Male,Andhra Pradesh,Tirupati,Tier 1,Tier 3,Data Science,B.Tech,8.3,0,Yes,1,1,71,84,65,66,100.0,Data Scientist,Placed,0.7506,3.37
STU01673,22,Male,Karnataka,Bengaluru,Tier 2,Tier 3,CSE,B.Tech,7.88,1,No,4,8,54,73,51,54,77.45,Software Developer,Not Placed,0.6692,0.0
STU01674,24,Female,West Bengal,Kolkata,Tier 1,Tier 2,EEE,B.Tech,7.75,0,No,3,3,90,77,78,77,89.0,Electrical Engineer,Placed,0.7552,2.5
STU01675,22,Male,Maharashtra,Pune,Tier 3,Tier 2,CSE,B.Tech,7.31,0,Yes,0,4,80,35,59,74,99.62,Software Developer,Not Placed,0.5446,0.0
STU01676,20,Female,Tamil Nadu,Coimbatore,Tier 2,Tier 2,Data Science,B.Tech,8.98,0,No,0,1,57,74,70,87,61.61,Data Scientist,Placed,0.682,3.76
STU01677,23,Female,Andhra Pradesh,Visakhapatnam,Tier 2,Tier 2,ISE,B.Tech,7.08,1,No,2,3,54,100,82,51,80.62,Full Stack Developer,Placed,0.5041,4.48
STU01678,21,Female,Andhra Pradesh,Tirupati,Tier 1,Tier 3,ISE,B.E.,5.77,0,No,2,2,79,82,72,62,75.84,Full Stack Developer,Not Placed,0.4518,0.0
STU01679,23,Male,Karnataka,Mysuru,Tier 2,Tier 3,Civil,B.Tech,7.94,0,No,2,3,81,58,64,60,94.98,Civil Engineer,Placed,0.5742,4.06
STU01680,20,Female,Delhi,Delhi,Tier 1,Tier 2,CSE,B.Tech,6.65,0,Yes,4,4,66,72,66,74,85.9,Software Developer,Placed,0.7502,5.48
